source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
6761899448882674048,4327.6,6.9,1.621,0.028,-0.6469,0.0094,-0.6467,0.0081,0.302,0.0075,0.0373,0.0148,0.1127,0.0172,0.3537,0.0141,0.3642,0.0144,0.2534,0.0214,0.2715,0.0157,0.1943,0.0178,0.1401,0.0208,-0.1515,0.0191,0.1089,0.0151,-0.2083,0.0444
6761907660860128768,4295.9,7.3,1.366,0.031,-0.8545,0.0103,-0.8609,0.0092,0.2853,0.0089,0.011,0.0176,0.2707,0.02,0.3466,0.0159,0.3333,0.0166,0.1235,0.0233,0.2756,0.0178,0.1529,0.0212,0.0154,0.0235,-0.1341,0.0227,0.0901,0.0179,-0.2751,0.0458
6762199164561682816,3895.9,5.3,0.974,0.029,-0.7936,0.0107,-0.7924,0.0091,0.3366,0.0077,0.1211,0.0137,0.1435,0.0157,0.3742,0.0117,0.4048,0.0153,0.1168,0.0228,0.2423,0.0163,0.227,0.0189,,,,,0.1134,0.0161,,
6763263697974782976,3956.3,9.0,0.727,0.045,-1.1136,0.017,-1.1278,0.0149,0.2187,0.0139,-0.1275,0.0265,0.3771,0.028,0.2284,0.0209,0.332,0.026,-0.1317,0.0395,0.1227,0.028,0.2254,0.0367,,,,,0.042,0.0323,,
6768041149015895808,4445.4,10.7,1.329,0.043,-1.2178,0.0133,-1.2297,0.0124,0.2733,0.014,-0.2856,0.0313,0.235,0.0325,0.3586,0.0271,0.2998,0.0241,-0.0555,0.0314,0.3367,0.0256,0.2843,0.0344,-0.0767,0.0363,-0.2205,0.0358,-0.1104,0.0288,-0.2055,0.0693
6768062177175878912,4690.8,13.1,1.252,0.06,-2.2582,0.0138,-2.2541,0.0149,0.3354,0.0249,-0.3442,0.0705,0.5476,0.1059,0.5192,0.0507,0.393,0.0362,-0.2768,0.0287,0.289,0.0327,0.6771,0.0573,-0.0135,0.0516,0.2297,0.0586,0.0294,0.0427,-0.2487,0.0748
6768709961322948096,4430.1,11.9,2.042,0.036,-0.3881,0.0143,-0.3885,0.0119,0.2197,0.0102,0.1096,0.0221,0.1408,0.0248,0.2558,0.0232,0.2687,0.0201,0.3076,0.0396,0.1703,0.0246,0.1249,0.0275,0.1245,0.034,-0.1003,0.028,0.0779,0.025,-0.0939,0.092
6769206219026449152,4530.5,13.1,1.674,0.049,-1.3114,0.0151,-1.3195,0.0143,0.364,0.0169,-0.2598,0.0404,0.2558,0.0403,0.451,0.0353,0.3477,0.0283,-0.0106,0.037,0.3692,0.0304,0.3122,0.0425,0.0043,0.0446,-0.3906,0.0435,-0.0059,0.0356,0.0052,0.0881
6769211574844804224,4161.6,9.2,1.7,0.033,-0.2363,0.014,-0.2378,0.0112,0.2411,0.0085,0.1147,0.017,0.3938,0.0195,0.2746,0.0167,0.2656,0.0178,0.1709,0.0375,0.1896,0.0217,0.1138,0.0232,0.2513,0.0275,-0.022,0.0239,0.0425,0.0213,-0.1943,0.0672
6785261249153219584,4558.8,13.1,1.284,0.054,-1.6708,0.015,-1.6968,0.015,0.3326,0.0201,-0.4865,0.0505,0.4305,0.0479,0.4516,0.0403,0.307,0.0319,-0.2538,0.0346,0.321,0.0321,0.2267,0.0491,-0.0592,0.048,-0.3558,0.0503,-0.0287,0.0395,-0.324,0.0823
6825813132067001984,4939.5,19.4,2.319,0.057,-1.5059,0.0152,-1.5231,0.0152,0.2937,0.022,-0.1694,0.0679,-0.4925,1.8811,0.4031,0.0691,0.3322,0.0339,-0.214,0.0394,0.1975,0.0364,-0.0236,0.0547,-0.0797,0.0621,-0.324,0.0542,0.085,0.0439,0.1937,0.1448
6841833016483573120,5079.1,26.0,2.735,0.064,-1.6308,0.0162,-1.7024,0.0168,0.2406,0.0268,0.2292,0.0938,-0.5652,1.6938,0.4308,0.0983,0.2182,0.0397,-0.3465,0.0429,0.1254,0.0421,0.3117,0.0673,-0.0303,0.0764,-0.6713,0.0652,-0.1563,0.0529,-0.1153,0.1823
6894951419654107648,4816.9,25.9,1.903,0.079,-1.8236,0.0229,-1.7861,0.0231,0.2697,0.0342,-0.0833,0.1081,-0.459,0.329,0.1442,0.0952,0.283,0.0514,-0.1035,0.0624,0.3369,0.0556,0.288,0.0929,-0.052,0.0932,,,0.1526,0.0758,-0.0159,0.1919
6910424743712572288,4400.3,17.3,1.151,0.065,-1.4724,0.0221,-1.4901,0.0209,0.2536,0.0248,-0.3594,0.0599,0.3211,0.0559,0.3014,0.0475,0.2496,0.0409,-0.2309,0.0576,0.2479,0.0448,0.2347,0.0676,-0.0027,0.0647,-0.2526,0.0671,-0.0383,0.0581,-0.2167,0.1173
